private,public,position,round,action,bet_size,pot,win,win_prob,ev
J,None,SB,preflop,call,2,5,1,0.45,2.05
K,None,SB,preflop,call,2,3,0,0.55,1.85
Q,None,BB,preflop,check,0,3,0,0.5,1.5
K,None,SB,preflop,raise,4,2,1,0.5775000000000001,1.7750000000000012
J,J,SB,flop,raise,2,6,1,0.8400000000000001,6.4
J,None,BB,preflop,check,0,9,1,0.45,4.05
J,None,BB,preflop,call,1,4,1,0.45,1.7
J,Q,BB,flop,fold,0,6,0,0.388,2.3280000000000003
K,J,BB,flop,raise,1,2,1,0.651,1.604
J,K,SB,flop,fold,0,8,1,0.3686,2.9488
Q,None,BB,preflop,check,0,8,1,0.5,4.0
J,None,SB,preflop,check,0,3,1,0.45,1.35
Q,K,BB,flop,check,0,2,1,0.48,0.96
K,K,SB,flop,raise,3,7,1,0.8400000000000001,7.920000000000001
J,Q,SB,flop,fold,0,3,0,0.388,1.1640000000000001
J,Q,BB,flop,call,2,8,1,0.4,2.8
K,K,SB,flop,raise,4,2,1,0.8400000000000001,4.400000000000001
Q,K,SB,flop,raise,4,2,0,0.504,1.04
Q,None,SB,preflop,raise,2,4,1,0.525,2.2
Q,None,BB,preflop,raise,2,3,1,0.525,1.675
Q,None,SB,preflop,check,0,4,0,0.5,2.0
Q,J,SB,flop,check,0,4,1,0.52,2.08
K,K,SB,flop,raise,2,9,0,0.8400000000000001,8.92
Q,None,BB,preflop,raise,1,4,0,0.525,2.15
J,None,SB,preflop,call,1,9,1,0.45,3.95
J,None,SB,preflop,call,2,8,1,0.45,3.4
J,None,BB,preflop,call,1,9,1,0.45,3.95
J,None,SB,preflop,check,0,3,1,0.45,1.35
J,J,SB,flop,check,0,4,1,0.8,3.2
K,None,SB,preflop,raise,2,6,0,0.5775000000000001,3.7750000000000012
K,None,BB,preflop,call,2,3,1,0.55,1.85
Q,Q,SB,flop,check,0,5,1,0.8,4.0
K,K,SB,flop,raise,4,7,1,0.8400000000000001,8.600000000000001
K,J,BB,flop,raise,4,7,0,0.651,5.765000000000001
J,None,BB,preflop,call,1,2,0,0.45,0.8
J,None,SB,preflop,check,0,5,0,0.45,2.25
K,None,SB,preflop,call,1,7,0,0.55,3.95
Q,None,BB,preflop,raise,2,4,0,0.525,2.2
K,None,BB,preflop,raise,4,8,1,0.5775000000000001,5.240000000000002
K,K,BB,flop,raise,1,7,1,0.8400000000000001,6.5600000000000005
K,None,SB,preflop,raise,3,2,0,0.5775000000000001,1.620000000000001
Q,None,BB,preflop,call,1,7,0,0.5,3.5
K,None,SB,preflop,fold,0,4,0,0.5335,2.134
Q,None,BB,preflop,fold,0,6,1,0.485,2.91
Q,None,SB,preflop,check,0,8,1,0.5,4.0
Q,K,SB,flop,call,2,5,1,0.48,2.32
K,Q,BB,flop,raise,4,2,1,0.63,2.3000000000000003
K,None,SB,preflop,call,1,3,1,0.55,1.7500000000000002
K,None,BB,preflop,check,0,9,0,0.55,4.95
J,K,BB,flop,fold,0,6,1,0.3686,2.2116
K,None,BB,preflop,check,0,9,1,0.55,4.95
Q,None,BB,preflop,call,2,4,1,0.5,2.0
J,None,BB,preflop,call,2,6,0,0.45,2.5
Q,None,SB,preflop,fold,0,3,1,0.485,1.455
K,None,BB,preflop,call,2,8,0,0.55,4.6
Q,Q,SB,flop,call,2,3,1,0.8,3.6
Q,None,BB,preflop,raise,1,6,0,0.525,3.2
K,None,BB,preflop,raise,3,4,1,0.5775000000000001,2.775000000000001
J,None,SB,preflop,raise,1,8,0,0.47250000000000003,3.7250000000000005
Q,Q,BB,flop,raise,1,6,1,0.8400000000000001,5.720000000000001
Q,None,BB,preflop,raise,3,8,0,0.525,4.3500000000000005
Q,K,SB,flop,call,1,4,1,0.48,1.88
J,J,BB,flop,raise,3,8,1,0.8400000000000001,8.76
K,None,BB,preflop,raise,2,3,1,0.5775000000000001,2.042500000000001
Q,None,SB,preflop,raise,3,7,0,0.525,3.825
Q,None,SB,preflop,check,0,5,0,0.5,2.5
K,K,SB,flop,call,2,4,1,0.8,4.4
J,None,BB,preflop,check,0,4,1,0.45,1.8
Q,None,BB,preflop,raise,4,4,1,0.525,2.3000000000000003
J,None,SB,preflop,raise,3,9,1,0.47250000000000003,4.0875
J,None,BB,preflop,raise,1,7,0,0.47250000000000003,3.2525000000000004
K,None,SB,preflop,raise,4,5,1,0.5775000000000001,3.507500000000002
K,J,SB,flop,call,2,7,0,0.62,4.82
Q,None,BB,preflop,check,0,3,1,0.5,1.5
Q,Q,BB,flop,call,2,2,1,0.8,2.8000000000000003
K,None,SB,preflop,call,2,4,0,0.55,2.4000000000000004
J,J,BB,flop,fold,0,6,1,0.776,4.656000000000001
J,K,BB,flop,fold,0,7,1,0.3686,2.5802
J,None,BB,preflop,check,0,5,1,0.45,2.25
Q,None,SB,preflop,raise,3,5,1,0.525,2.7750000000000004
Q,J,SB,flop,raise,2,7,1,0.546,4.006
J,K,SB,flop,call,1,3,0,0.38,0.9
J,None,SB,preflop,check,0,8,1,0.45,3.6
K,None,SB,preflop,raise,4,3,1,0.5775000000000001,2.352500000000001
Q,None,BB,preflop,fold,0,5,1,0.485,2.425
K,None,BB,preflop,raise,2,6,0,0.5775000000000001,3.7750000000000012
J,None,BB,preflop,fold,0,5,1,0.4365,2.1825
Q,K,BB,flop,check,0,7,0,0.48,3.36
Q,None,SB,preflop,call,2,8,0,0.5,4.0
K,K,SB,flop,call,2,2,1,0.8,2.8000000000000003
K,Q,BB,flop,check,0,3,0,0.6,1.7999999999999998
Q,None,BB,preflop,check,0,4,0,0.5,2.0
Q,None,SB,preflop,raise,1,2,0,0.525,1.1
J,J,SB,flop,raise,1,5,1,0.8400000000000001,4.880000000000001
J,None,BB,preflop,raise,1,5,1,0.47250000000000003,2.3075
K,None,SB,preflop,fold,0,7,0,0.5335,3.7344999999999997
Q,None,BB,preflop,raise,3,9,1,0.525,4.875000000000001
Q,None,BB,preflop,raise,4,5,0,0.525,2.8250000000000006
Q,None,SB,preflop,check,0,8,1,0.5,4.0
K,Q,BB,flop,call,1,5,0,0.6,3.1999999999999997
Q,None,BB,preflop,raise,2,7,0,0.525,3.7750000000000004
J,None,BB,preflop,raise,4,8,1,0.47250000000000003,3.56
J,None,BB,preflop,raise,4,4,1,0.47250000000000003,1.6700000000000004
J,Q,SB,flop,check,0,2,0,0.4,0.8
J,Q,SB,flop,raise,4,5,1,0.42000000000000004,1.4600000000000004
K,Q,SB,flop,check,0,3,1,0.6,1.7999999999999998
K,J,BB,flop,fold,0,2,0,0.6013999999999999,1.2027999999999999
Q,Q,SB,flop,raise,3,2,1,0.8400000000000001,3.7200000000000006
Q,None,SB,preflop,raise,3,6,1,0.525,3.3000000000000007
J,None,BB,preflop,fold,0,2,1,0.4365,0.873
K,Q,SB,flop,check,0,2,0,0.6,1.2
Q,None,SB,preflop,raise,2,5,1,0.525,2.7250000000000005
K,J,BB,flop,fold,0,8,1,0.6013999999999999,4.8111999999999995
Q,None,SB,preflop,fold,0,7,0,0.485,3.395
J,K,SB,flop,check,0,4,0,0.38,1.52
J,None,BB,preflop,check,0,5,1,0.45,2.25
K,None,SB,preflop,call,2,7,0,0.55,4.050000000000001
K,None,BB,preflop,call,1,2,0,0.55,1.2000000000000002
Q,None,BB,preflop,call,2,4,0,0.5,2.0
K,None,BB,preflop,raise,3,6,1,0.5775000000000001,3.930000000000002
Q,K,SB,flop,fold,0,5,1,0.46559999999999996,2.328
K,Q,BB,flop,check,0,4,1,0.6,2.4
K,None,BB,preflop,fold,0,2,0,0.5335,1.067
K,None,BB,preflop,fold,0,2,0,0.5335,1.067
K,Q,SB,flop,call,1,6,1,0.6,3.8000000000000003
J,None,BB,preflop,raise,4,2,1,0.47250000000000003,0.7250000000000001
K,None,BB,preflop,fold,0,3,0,0.5335,1.6004999999999998
J,K,BB,flop,fold,0,3,0,0.3686,1.1058
J,None,BB,preflop,raise,2,5,0,0.47250000000000003,2.2525000000000004
Q,K,BB,flop,raise,4,4,1,0.504,2.048
K,None,SB,preflop,raise,3,3,1,0.5775000000000001,2.197500000000001
K,J,BB,flop,raise,4,5,0,0.651,4.463
K,None,BB,preflop,call,1,7,1,0.55,3.95
Q,None,SB,preflop,fold,0,4,0,0.485,1.94
Q,None,BB,preflop,call,2,6,1,0.5,3.0
K,None,SB,preflop,raise,1,4,0,0.5775000000000001,2.4650000000000007
J,None,BB,preflop,call,2,6,0,0.45,2.5
J,J,SB,flop,raise,4,8,1,0.8400000000000001,9.440000000000001
J,None,SB,preflop,check,0,7,1,0.45,3.15
K,None,SB,preflop,raise,3,6,0,0.5775000000000001,3.930000000000002
K,None,BB,preflop,check,0,4,0,0.55,2.2
Q,J,SB,flop,call,2,9,1,0.52,4.760000000000001
J,None,SB,preflop,call,1,7,0,0.45,3.05
K,None,SB,preflop,fold,0,4,0,0.5335,2.134
J,None,BB,preflop,raise,2,6,1,0.47250000000000003,2.7250000000000005
Q,K,BB,flop,check,0,9,0,0.48,4.32
K,None,SB,preflop,fold,0,3,0,0.5335,1.6004999999999998
K,None,SB,preflop,call,2,2,1,0.55,1.3000000000000003
Q,Q,SB,flop,call,1,9,1,0.8,7.8
K,None,SB,preflop,check,0,3,0,0.55,1.6500000000000001
Q,Q,BB,flop,raise,1,8,1,0.8400000000000001,7.4
J,None,SB,preflop,fold,0,6,1,0.4365,2.6189999999999998
Q,K,BB,flop,raise,4,3,1,0.504,1.544
Q,None,SB,preflop,raise,1,7,0,0.525,3.725
Q,None,BB,preflop,check,0,5,0,0.5,2.5
K,K,SB,flop,raise,4,3,1,0.8400000000000001,5.240000000000001
Q,K,BB,flop,call,1,6,0,0.48,2.84
J,None,BB,preflop,check,0,8,0,0.45,3.6
K,None,SB,preflop,fold,0,3,0,0.5335,1.6004999999999998
Q,None,BB,preflop,fold,0,3,1,0.485,1.455
K,None,SB,preflop,raise,2,7,0,0.5775000000000001,4.352500000000002
J,None,BB,preflop,fold,0,4,1,0.4365,1.746
K,None,BB,preflop,raise,4,6,1,0.5775000000000001,4.085000000000002
K,None,SB,preflop,call,1,7,1,0.55,3.95
K,None,BB,preflop,fold,0,6,0,0.5335,3.2009999999999996
J,None,BB,preflop,check,0,7,1,0.45,3.15
K,None,BB,preflop,raise,4,4,1,0.5775000000000001,2.9300000000000015
K,None,SB,preflop,fold,0,8,1,0.5335,4.268
K,None,BB,preflop,raise,1,9,1,0.5775000000000001,5.352500000000001
K,None,BB,preflop,raise,1,4,0,0.5775000000000001,2.4650000000000007
K,None,SB,preflop,fold,0,4,1,0.5335,2.134
K,None,SB,preflop,check,0,8,1,0.55,4.4
K,Q,SB,flop,check,0,7,1,0.6,4.2
Q,None,SB,preflop,raise,1,5,1,0.525,2.6750000000000003
Q,J,BB,flop,raise,4,9,0,0.546,5.282000000000001
Q,None,BB,preflop,call,1,6,1,0.5,3.0
Q,None,SB,preflop,call,1,8,0,0.5,4.0
K,None,BB,preflop,fold,0,9,0,0.5335,4.8015
J,K,BB,flop,call,2,9,1,0.38,2.9399999999999995
J,None,SB,preflop,raise,3,2,0,0.47250000000000003,0.7800000000000002
J,J,BB,flop,check,0,3,1,0.8,2.4000000000000004
Q,K,SB,flop,call,1,4,1,0.48,1.88
Q,K,SB,flop,check,0,3,1,0.48,1.44
K,None,SB,preflop,fold,0,9,1,0.5335,4.8015
J,None,BB,preflop,check,0,9,0,0.45,4.05
Q,None,SB,preflop,check,0,5,1,0.5,2.5
J,Q,BB,flop,call,1,2,1,0.4,0.6000000000000002
Q,None,BB,preflop,fold,0,8,0,0.485,3.88
J,None,BB,preflop,raise,3,9,0,0.47250000000000003,4.0875
K,K,BB,flop,raise,3,8,1,0.8400000000000001,8.76
K,None,SB,preflop,raise,4,6,0,0.5775000000000001,4.085000000000002
K,None,BB,preflop,call,2,6,0,0.55,3.5000000000000004
K,K,BB,flop,raise,1,9,1,0.8400000000000001,8.24
J,J,SB,flop,call,1,2,1,0.8,2.2
K,K,SB,flop,fold,0,4,1,0.776,3.104
K,None,BB,preflop,raise,3,4,1,0.5775000000000001,2.775000000000001
K,K,SB,flop,fold,0,3,0,0.776,2.3280000000000003
K,Q,SB,flop,raise,4,9,1,0.63,6.709999999999999
J,None,BB,preflop,raise,4,3,0,0.47250000000000003,1.1975000000000002
K,Q,SB,flop,raise,4,5,1,0.63,4.1899999999999995
Q,None,BB,preflop,raise,1,4,1,0.525,2.15
K,None,BB,preflop,check,0,6,1,0.55,3.3000000000000003
K,K,SB,flop,call,2,2,1,0.8,2.8000000000000003
Q,None,SB,preflop,call,1,8,1,0.5,4.0
Q,None,SB,preflop,check,0,4,1,0.5,2.0
Q,None,BB,preflop,call,2,2,1,0.5,1.0
J,J,BB,flop,raise,4,7,1,0.8400000000000001,8.600000000000001
K,None,SB,preflop,call,2,9,0,0.55,5.15
K,None,SB,preflop,fold,0,7,0,0.5335,3.7344999999999997
K,Q,SB,flop,check,0,7,1,0.6,4.2
J,None,SB,preflop,fold,0,4,0,0.4365,1.746
Q,None,SB,preflop,call,2,5,1,0.5,2.5
Q,None,SB,preflop,raise,4,9,0,0.525,4.925000000000001
J,None,SB,preflop,fold,0,2,0,0.4365,0.873
Q,Q,BB,flop,fold,0,8,1,0.776,6.208
K,None,SB,preflop,fold,0,8,0,0.5335,4.268
Q,None,SB,preflop,fold,0,8,0,0.485,3.88
Q,K,SB,flop,fold,0,8,1,0.46559999999999996,3.7247999999999997
K,None,SB,preflop,check,0,8,0,0.55,4.4
J,None,SB,preflop,check,0,9,0,0.45,4.05
K,None,BB,preflop,check,0,2,1,0.55,1.1
K,None,BB,preflop,check,0,2,0,0.55,1.1
J,None,BB,preflop,raise,3,5,0,0.47250000000000003,2.1975000000000002
K,None,SB,preflop,fold,0,3,0,0.5335,1.6004999999999998
Q,None,BB,preflop,fold,0,5,0,0.485,2.425
Q,None,SB,preflop,call,1,9,0,0.5,4.5
J,Q,BB,flop,raise,4,9,0,0.42000000000000004,3.140000000000001
K,J,BB,flop,check,0,6,1,0.62,3.7199999999999998
K,Q,BB,flop,call,2,7,1,0.6,4.6
K,Q,BB,flop,raise,2,6,0,0.63,4.3
Q,None,SB,preflop,check,0,3,1,0.5,1.5
Q,None,SB,preflop,raise,1,7,1,0.525,3.725
J,None,BB,preflop,check,0,6,1,0.45,2.7
Q,None,BB,preflop,check,0,9,1,0.5,4.5
J,K,BB,flop,raise,3,6,1,0.399,1.7880000000000003
Q,K,BB,flop,fold,0,4,0,0.46559999999999996,1.8623999999999998
Q,Q,SB,flop,check,0,7,1,0.8,5.6000000000000005
Q,None,SB,preflop,fold,0,3,1,0.485,1.455
K,Q,SB,flop,check,0,7,1,0.6,4.2
J,None,BB,preflop,raise,3,3,0,0.47250000000000003,1.2525
Q,J,BB,flop,fold,0,7,0,0.5044,3.5307999999999997
Q,None,SB,preflop,call,2,2,1,0.5,1.0
Q,None,BB,preflop,call,2,6,1,0.5,3.0
J,None,BB,preflop,check,0,4,0,0.45,1.8
J,None,BB,preflop,call,1,7,1,0.45,3.05
K,None,BB,preflop,check,0,4,0,0.55,2.2
Q,K,SB,flop,check,0,5,1,0.48,2.4
K,K,BB,flop,fold,0,9,0,0.776,6.984
K,J,SB,flop,raise,3,4,0,0.651,3.5100000000000007
K,None,BB,preflop,fold,0,7,1,0.5335,3.7344999999999997
Q,None,BB,preflop,raise,3,5,1,0.525,2.7750000000000004
K,Q,SB,flop,call,2,4,0,0.6,2.8
J,K,SB,flop,raise,2,8,1,0.399,2.7880000000000003
Q,K,SB,flop,raise,3,8,1,0.504,4.056000000000001
K,None,SB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
Q,None,BB,preflop,call,2,5,1,0.5,2.5
K,K,SB,flop,raise,1,4,1,0.8400000000000001,4.04
J,None,SB,preflop,call,1,6,0,0.45,2.5999999999999996
J,None,SB,preflop,check,0,9,1,0.45,4.05
K,None,SB,preflop,fold,0,7,0,0.5335,3.7344999999999997
J,Q,SB,flop,raise,1,3,0,0.42000000000000004,1.1
K,None,BB,preflop,fold,0,5,1,0.5335,2.6675
Q,None,SB,preflop,call,1,7,0,0.5,3.5
K,None,BB,preflop,raise,3,9,1,0.5775000000000001,5.662500000000001
K,J,BB,flop,call,2,2,0,0.62,1.72
J,None,BB,preflop,check,0,9,1,0.45,4.05
Q,None,SB,preflop,fold,0,6,1,0.485,2.91
Q,K,SB,flop,check,0,3,0,0.48,1.44
Q,None,SB,preflop,call,2,5,0,0.5,2.5
K,J,BB,flop,fold,0,7,1,0.6013999999999999,4.2097999999999995
Q,K,SB,flop,raise,4,5,1,0.504,2.5519999999999996
Q,None,BB,preflop,fold,0,8,0,0.485,3.88
J,None,SB,preflop,fold,0,8,1,0.4365,3.492
Q,None,SB,preflop,raise,4,4,0,0.525,2.3000000000000003
J,None,BB,preflop,call,1,9,1,0.45,3.95
J,None,SB,preflop,check,0,2,1,0.45,0.9
K,None,BB,preflop,check,0,3,1,0.55,1.6500000000000001
Q,Q,BB,flop,raise,2,9,1,0.8400000000000001,8.92
K,None,SB,preflop,fold,0,6,0,0.5335,3.2009999999999996
J,K,SB,flop,call,1,5,1,0.38,1.6600000000000001
Q,None,BB,preflop,raise,3,2,0,0.525,1.2000000000000002
Q,K,SB,flop,call,2,9,0,0.48,4.239999999999999
K,None,BB,preflop,call,2,8,0,0.55,4.6
J,None,BB,preflop,check,0,4,1,0.45,1.8
J,J,BB,flop,check,0,7,0,0.8,5.6000000000000005
Q,None,SB,preflop,raise,1,7,1,0.525,3.725
J,None,SB,preflop,raise,2,7,1,0.47250000000000003,3.1975000000000007
J,J,SB,flop,call,2,8,1,0.8,7.6
K,None,BB,preflop,raise,3,3,1,0.5775000000000001,2.197500000000001
K,K,BB,flop,raise,4,8,1,0.8400000000000001,9.440000000000001
J,K,SB,flop,check,0,4,0,0.38,1.52
Q,Q,SB,flop,raise,4,3,1,0.8400000000000001,5.240000000000001
Q,J,BB,flop,raise,1,8,0,0.546,4.460000000000001
Q,K,SB,flop,raise,2,9,0,0.504,4.5520000000000005
K,None,BB,preflop,call,2,7,1,0.55,4.050000000000001
J,None,SB,preflop,check,0,2,0,0.45,0.9
K,K,SB,flop,call,2,3,1,0.8,3.6
K,None,BB,preflop,raise,2,2,1,0.5775000000000001,1.4650000000000007
K,J,BB,flop,call,1,2,0,0.62,1.48
K,Q,SB,flop,raise,4,7,1,0.63,5.449999999999999
J,J,SB,flop,raise,4,8,1,0.8400000000000001,9.440000000000001
J,Q,BB,flop,call,2,5,0,0.4,1.6000000000000003
J,J,BB,flop,raise,3,4,1,0.8400000000000001,5.400000000000001
K,J,BB,flop,call,2,4,1,0.62,2.96
Q,J,BB,flop,call,2,7,0,0.52,3.7199999999999998
J,K,BB,flop,fold,0,4,1,0.3686,1.4744
K,None,SB,preflop,call,1,6,1,0.55,3.4000000000000004
Q,None,SB,preflop,call,1,6,1,0.5,3.0
K,Q,BB,flop,raise,1,5,1,0.63,3.41
Q,J,SB,flop,raise,2,4,0,0.546,2.3680000000000003
J,None,SB,preflop,fold,0,4,1,0.4365,1.746
J,None,SB,preflop,call,2,4,0,0.45,1.6
Q,K,BB,flop,call,1,3,0,0.48,1.4
J,None,SB,preflop,fold,0,2,1,0.4365,0.873
K,None,BB,preflop,fold,0,2,1,0.5335,1.067
J,Q,SB,flop,raise,4,9,0,0.42000000000000004,3.140000000000001
Q,None,SB,preflop,raise,2,2,0,0.525,1.1500000000000001
K,None,BB,preflop,check,0,2,0,0.55,1.1
K,None,SB,preflop,fold,0,9,1,0.5335,4.8015
K,K,SB,flop,raise,4,4,1,0.8400000000000001,6.080000000000001
J,Q,BB,flop,fold,0,5,0,0.388,1.94
K,None,SB,preflop,check,0,9,0,0.55,4.95
K,None,BB,preflop,check,0,3,1,0.55,1.6500000000000001
J,J,SB,flop,check,0,3,1,0.8,2.4000000000000004
Q,Q,BB,flop,raise,1,8,1,0.8400000000000001,7.4
Q,None,BB,preflop,call,1,8,1,0.5,4.0
K,None,SB,preflop,fold,0,9,1,0.5335,4.8015
Q,K,BB,flop,fold,0,2,0,0.46559999999999996,0.9311999999999999
Q,K,BB,flop,check,0,7,0,0.48,3.36
J,None,BB,preflop,check,0,9,0,0.45,4.05
J,None,SB,preflop,raise,2,6,1,0.47250000000000003,2.7250000000000005
Q,None,SB,preflop,fold,0,9,1,0.485,4.365
J,K,SB,flop,call,2,5,1,0.38,1.4200000000000002
J,None,SB,preflop,call,1,4,1,0.45,1.7
K,J,BB,flop,fold,0,9,1,0.6013999999999999,5.412599999999999
Q,None,SB,preflop,call,2,3,0,0.5,1.5
K,None,SB,preflop,call,1,5,0,0.55,2.8500000000000005
Q,K,BB,flop,raise,2,9,1,0.504,4.5520000000000005
K,None,BB,preflop,raise,4,9,1,0.5775000000000001,5.817500000000003
Q,None,SB,preflop,fold,0,5,0,0.485,2.425
Q,None,SB,preflop,raise,3,5,1,0.525,2.7750000000000004
K,None,SB,preflop,check,0,8,0,0.55,4.4
Q,None,BB,preflop,raise,1,9,1,0.525,4.775
Q,None,BB,preflop,call,1,2,1,0.5,1.0
J,Q,BB,flop,fold,0,2,0,0.388,0.776
K,None,SB,preflop,raise,1,7,1,0.5775000000000001,4.197500000000002
K,J,SB,flop,check,0,7,0,0.62,4.34
Q,None,BB,preflop,raise,3,7,1,0.525,3.825
K,K,BB,flop,raise,1,2,0,0.8400000000000001,2.3600000000000003
K,J,SB,flop,fold,0,7,1,0.6013999999999999,4.2097999999999995
K,J,BB,flop,call,1,4,0,0.62,2.72
Q,K,SB,flop,raise,3,3,1,0.504,1.536
Q,K,BB,flop,check,0,2,1,0.48,0.96
K,None,SB,preflop,call,2,2,0,0.55,1.3000000000000003
J,Q,BB,flop,raise,2,7,1,0.42000000000000004,2.62
Q,None,BB,preflop,raise,2,3,0,0.525,1.675
Q,None,SB,preflop,check,0,6,1,0.5,3.0
Q,J,BB,flop,fold,0,6,1,0.5044,3.0263999999999998
Q,None,BB,preflop,raise,2,7,0,0.525,3.7750000000000004
K,None,SB,preflop,raise,1,8,1,0.5775000000000001,4.775000000000002
K,None,SB,preflop,raise,1,9,1,0.5775000000000001,5.352500000000001
K,None,SB,preflop,check,0,4,0,0.55,2.2
Q,None,BB,preflop,fold,0,9,0,0.485,4.365
Q,None,BB,preflop,call,1,2,0,0.5,1.0
Q,Q,SB,flop,check,0,5,1,0.8,4.0
Q,J,SB,flop,check,0,4,1,0.52,2.08
Q,Q,BB,flop,fold,0,3,1,0.776,2.3280000000000003
Q,None,BB,preflop,call,2,8,0,0.5,4.0
K,None,BB,preflop,fold,0,7,0,0.5335,3.7344999999999997
Q,Q,SB,flop,raise,2,2,1,0.8400000000000001,3.0400000000000005
K,J,SB,flop,raise,1,9,0,0.651,6.161
Q,None,BB,preflop,raise,1,7,1,0.525,3.725
Q,None,BB,preflop,raise,2,2,1,0.525,1.1500000000000001
K,J,SB,flop,raise,4,7,0,0.651,5.765000000000001
K,K,BB,flop,check,0,5,1,0.8,4.0
J,None,BB,preflop,fold,0,8,1,0.4365,3.492
K,None,BB,preflop,fold,0,5,1,0.5335,2.6675
K,K,SB,flop,call,2,7,1,0.8,6.800000000000001
Q,K,BB,flop,call,2,8,1,0.48,3.76
Q,None,BB,preflop,check,0,4,0,0.5,2.0
Q,J,BB,flop,fold,0,7,0,0.5044,3.5307999999999997
K,None,BB,preflop,call,1,5,1,0.55,2.8500000000000005
J,None,BB,preflop,call,1,3,1,0.45,1.25
K,None,SB,preflop,raise,4,4,1,0.5775000000000001,2.9300000000000015
J,None,SB,preflop,raise,4,3,1,0.47250000000000003,1.1975000000000002
K,None,SB,preflop,call,2,9,1,0.55,5.15
Q,J,SB,flop,call,1,9,1,0.52,4.720000000000001
K,K,SB,flop,raise,2,3,1,0.8400000000000001,3.8800000000000003
J,None,BB,preflop,raise,2,9,0,0.47250000000000003,4.142500000000001
K,Q,BB,flop,call,1,4,1,0.6,2.6
K,None,SB,preflop,raise,3,9,0,0.5775000000000001,5.662500000000001
K,None,SB,preflop,check,0,3,0,0.55,1.6500000000000001
Q,None,BB,preflop,call,1,4,0,0.5,2.0
Q,J,BB,flop,raise,2,5,1,0.546,2.914
Q,None,SB,preflop,call,1,9,1,0.5,4.5
J,None,BB,preflop,check,0,5,0,0.45,2.25
Q,None,BB,preflop,fold,0,7,0,0.485,3.395
Q,None,BB,preflop,call,1,8,1,0.5,4.0
K,None,SB,preflop,call,2,9,0,0.55,5.15
Q,None,BB,preflop,raise,3,6,0,0.525,3.3000000000000007
K,None,SB,preflop,raise,2,3,1,0.5775000000000001,2.042500000000001
K,None,BB,preflop,call,2,9,1,0.55,5.15
K,None,SB,preflop,raise,3,4,1,0.5775000000000001,2.775000000000001
Q,None,BB,preflop,raise,2,9,1,0.525,4.825
J,None,SB,preflop,check,0,9,1,0.45,4.05
J,Q,BB,flop,call,2,6,0,0.4,2.0
Q,None,SB,preflop,fold,0,4,0,0.485,1.94
J,None,SB,preflop,call,1,3,1,0.45,1.25
J,J,BB,flop,raise,4,6,1,0.8400000000000001,7.760000000000001
J,None,SB,preflop,call,1,7,0,0.45,3.05
Q,None,SB,preflop,call,1,7,1,0.5,3.5
K,None,SB,preflop,call,2,9,0,0.55,5.15
J,None,SB,preflop,check,0,2,1,0.45,0.9
Q,Q,SB,flop,raise,4,4,0,0.8400000000000001,6.080000000000001
J,None,SB,preflop,check,0,8,1,0.45,3.6
K,Q,BB,flop,call,2,9,0,0.6,5.8
J,None,BB,preflop,check,0,9,0,0.45,4.05
Q,K,BB,flop,raise,2,3,1,0.504,1.528
K,Q,SB,flop,fold,0,5,1,0.582,2.9099999999999997
K,None,BB,preflop,raise,4,7,1,0.5775000000000001,4.662500000000001
Q,Q,BB,flop,raise,4,5,1,0.8400000000000001,6.920000000000001
J,None,SB,preflop,call,2,5,0,0.45,2.05
J,None,BB,preflop,call,2,4,0,0.45,1.6
Q,None,BB,preflop,check,0,5,1,0.5,2.5
Q,None,BB,preflop,check,0,8,1,0.5,4.0
J,None,BB,preflop,raise,3,5,0,0.47250000000000003,2.1975000000000002
J,Q,BB,flop,check,0,6,0,0.4,2.4000000000000004
K,None,BB,preflop,check,0,4,1,0.55,2.2
Q,None,BB,preflop,raise,4,2,1,0.525,1.2500000000000004
Q,None,SB,preflop,call,1,8,0,0.5,4.0
Q,None,SB,preflop,call,1,5,0,0.5,2.5
Q,None,SB,preflop,call,2,5,0,0.5,2.5
K,None,BB,preflop,raise,4,2,0,0.5775000000000001,1.7750000000000012
K,K,BB,flop,fold,0,8,1,0.776,6.208
J,None,BB,preflop,check,0,4,1,0.45,1.8
K,None,BB,preflop,raise,4,6,0,0.5775000000000001,4.085000000000002
Q,None,SB,preflop,fold,0,6,1,0.485,2.91
J,None,BB,preflop,call,2,6,0,0.45,2.5
K,None,SB,preflop,fold,0,5,0,0.5335,2.6675
J,K,BB,flop,fold,0,7,0,0.3686,2.5802
Q,None,BB,preflop,check,0,9,1,0.5,4.5
J,J,SB,flop,raise,3,4,1,0.8400000000000001,5.400000000000001
K,J,BB,flop,call,2,6,1,0.62,4.2
Q,K,BB,flop,call,1,6,0,0.48,2.84
J,None,SB,preflop,raise,2,8,1,0.47250000000000003,3.670000000000001
K,K,SB,flop,raise,1,3,0,0.8400000000000001,3.2
Q,None,SB,preflop,check,0,4,1,0.5,2.0
J,None,SB,preflop,fold,0,4,0,0.4365,1.746
K,None,BB,preflop,check,0,5,1,0.55,2.75
J,Q,SB,flop,raise,1,7,0,0.42000000000000004,2.7800000000000002
K,None,SB,preflop,check,0,3,1,0.55,1.6500000000000001
J,None,BB,preflop,check,0,5,0,0.45,2.25
Q,Q,BB,flop,fold,0,2,1,0.776,1.552
Q,Q,SB,flop,call,1,5,1,0.8,4.6000000000000005
